,winery_ID,winery,province_ID
23915,7206,Vinicola Fraternidad,77
23919,7207,Quinta de Sao Sebastiao,85
23933,7208,Vinos Magbel,77
23967,7209,Domaine Berthet-Bondet,25
23969,7210,San Felice,26
24018,7211,Terra do Castelo,24
24019,7212,The Old Field,28
24027,7213,Schroder & Schyler,15
24030,7214,Thousand Islands Winery,28
24039,7215,Chateau Haut Mouleyre,15
24041,7216,Chateau Tour le Pin,15
24045,7217,Domaine Michel Thomas et Fils,69
24047,7218,Dusty Cellars,17
24056,7219,Finca La Nina,10
24060,7220,Alma de los Andes,10
24079,7221,Le Fervent,44
24081,7222,Alheit,236
24082,7223,Kelleher,7
24083,7224,Lourensford,30
24093,7225,Fleur,7
24118,7226,Tsiakkas,298
24121,7227,Raumland,230
24136,7228,Traslanzas,3
24137,7229,Bodegas Leda,3
24153,7230,Fox Creek,22
24162,7231,Archeus,17
24165,7232,Cantina di Venosa,21
24166,7233,Cap Wine,0
24170,7234,Drei Doni ,18
24197,7235,Juniper,81
24199,7236,Domaine Vincent Dauvissat,20
24204,7237,Lagoon Hill,83
24212,7238,Tablelands,299
24215,7239,Trapan,158
24217,7240,Avondale,164
24226,7241,Campo Alegre,3
24227,7242,Wither Hills,156
24261,7243,Bodegas La Cartuja,51
24274,7244,Les Trois Couronnes,44
24277,7245,Moebius,77
24284,7246,Vinum Africa,30
24313,7247,Hatzidakis Winery,49
24319,7248,Ernst Gouws & Co.,30
24324,7249,A.A. Badenhorst Family Wines,110
24327,7250,Post House,30
24344,7251,Castello Banfi,26
24346,7252,Capezzana,26
24347,7253,Paschal,1
24351,7254,Le Miccine,26
24357,7255,Bladen,37
24362,7256,Siskiyou Vineyards,1
24365,7257,Elisabetta,26
24368,7258,Domaines Duffort,58
24380,7259,Quinta da Sequeira,0
24382,7260,Highland Springs,1
24391,7261,Second Growth,1
24397,7262,Lenz Moser,27
24399,7263,1850,7
24400,7264,337 Wine Cellars,7
24406,7265,Hugl-Wimmer,67
24410,7266,Chateau des Bormettes,58
24412,7267,kukkula,7
24414,7268,m2 Wines,7
24420,7269,I Veroni,26
24423,7270,Chateau Belle-Vue,15
24428,7271,Chateau Devise d'Ardilley,15
24429,7272,Chateau La Fleur Peyrabon,15
24444,7273,Domaine FL,69
24451,7274,Couloir,7
24465,7275,Fernando Dupont,9
24468,7276,Casa al Vento,26
24472,7277,Grey Stack,7
24477,7278,Opaque,7
24478,7279,Tournon by Michel Chapoutier,59
24479,7280,Alpasion,10
24489,7281,Vinum Ferus,1
24494,7282,Gauguine,7
24496,7283,Loom,22
24501,7284,Suacci Carciere Wines,7
24505,7285,Vincent Grall,69
24518,7286,Morse,7
24519,7287,Patrice Moreux,69
24521,7288,Revival,7
24522,7289,Row Eleven,7
24526,7290,Bouchie-Chatelier,69
24541,7291,Fernz,37
24544,7292,Joseph Faiveley,20
24560,7293,Domaine de Grand Garant,13
24564,7294,Hewitson,22
24568,7295,Jim Barry,22
24577,7296,Byrne,22
24580,7297,Val Sotillo,3
24582,7298,Three Bridges,178
24583,7299,Abbot's Passage,7
24589,7300,Les Freres Perroud,13
24601,7301,Nuevomundo,16
24625,7302,Nelson Bay,179
24646,7303,Releaf,39
24650,7304,Fanti,26
24664,7305,Villa La Selva,26
24668,7306,Castello di Monsanto,26
24679,7307,Vina Borgia,3
24681,7308,Domaine Juliette Avril,25
24685,7309,Chateau de Fonbel,15
24686,7310,Chateau Siran,15
24710,7311,Red Sky,17
24731,7312,Chateau de Janicon,15
24732,7313,Chateau Mazails,15
24734,7314,Dal Cero Tenuta di Corte Giacobbe,63
24750,7315,Foundry,7
24756,7316,Goldschmidt,7
24779,7317,Chateau Beaulieu,58
24782,7318,Bizoe,39
24790,7319,Castello d'Alba,0
24798,7320,Chateau Cissac,15
24799,7321,Chateau d'Arsac,15
24810,7322,Seal Beach,7
24814,7323,Toil Oregon,1
24823,7324,Santo Wines,49
24828,7325,Syzygy,17
24829,7326,Triton,3
24830,7327,Voyatzis,130
24831,7328,Waits-Mast,7
24837,7329,David Clinton,7
24852,7330,Penascal,3
24854,7331,Veranda Beach,17
24858,7332,Barking Frog,17
24863,7333,Cantina Tollo,18
24864,7334,Cascade Ridge,17
24870,7335,Count Karolyi,239
24871,7336,Fulget,24
24902,7337,El Raval,51
24903,7338,Nora,24
24908,7339,Saint Gregory,7
24910,7340,Legaris,3
24915,7341,Heart & Hands,28
24917,7342,Thomas O'Neil Cellars,17
24920,7343,Wapato Point Cellars,17
24927,7344,Ash Hollow,17
24937,7345,Chateau La Calisse,58
24963,7346,Chateau Langlet,15
24975,7347,Mistinguett,51
24981,7348,Palmer,28
24984,7349,Rinaldini,18
24990,7350,Spartico,82
24991,7351,Stargazer Barn,7
24994,7352,Tre Secoli,61
24995,7353,Twisted Paso,7
24998,7354,Vins Auvigue,20
25008,7355,Chateau Haut-Bergey,15
25024,7356,Casuccio Tarletti,26
25026,7357,Chateau Mont-Redon,44
25031,7358,Domaine de la Combe au Loup,13
25040,7359,Agricola Falset-Marca,51
25046,7360,Isabel Mondavi,7
25048,7361,Vescine,26
25060,7362,Trecini,7
25069,7363,Chateau Grand Bourgeau,15
25071,7364,Chateau le Piat,15
25073,7365,Chateau Valade,15
25079,7366,Outlot,7
25090,7367,Fattoria Coroncino,18
25093,7368,Moshin,7
25094,7369,Pierre Moulin,25
25096,7370,Rancho Maria,7
25097,7371,Rare,7
25102,7372,6cepas6,3
25103,7373,Egger-Ramer,40
25105,7374,Gianni Gagliardo,61
25109,7375,Lagar de Indra,24
25152,7376,Vallobera,3
25165,7377,Pietra Santa,7
25166,7378,Piper-Heidsieck,19
25171,7379,Loscano,10
25177,7380,Pisano,303
25184,7381,Clos Poggiale,25
25188,7382,Three Pines,7
25193,7383,Domaine Petroni,25
25225,7384,Leasingham,22
25239,7385,Shottesbrooke,22
25240,7386,Tall Poppy,88
25241,7387,Otuwhero,37
25248,7388,Rejadorada,3
25249,7389,Romain Bouchard,20
25254,7390,Condesa Eylo,3
25255,7391,Domaine de Bieville,20
25256,7392,Costaripa,140
25260,7393,Jardi­n de Luculo,3
25262,7394,Bodegas Aquitania,24
25263,7395,Bodegas San Isidro,82
25266,7396,Bishop's Peak,7
25281,7397,Thorny Rose,17
25285,7398,Kayra,304
25309,7399,Chateau Leboscq,15
25312,7400,Porcupine Ridge,39
25315,7401,Steely Dan,37
25317,7402,Hopler,27
25362,7403,Moura Basto,80
25376,7404,Vinicola Urbana,77
25382,7405,Yao Ming,7
25390,7406,Tierra Roja,7
25391,7407,TR Elliott,7
25392,7408,Whetstone,7
25394,7409,Tuck Beckstoffer,7
25408,7410,Staatliche Weinbaudomaene Trier,8
25413,7411,Vaucher Pere et Fils,13
25414,7412,Vie Winery,7
25428,7413,Foley Johnson,7
25430,7414,Bennett Lane,7
25431,7415,Bougetz,7
25433,7416,Carobbio,26
25435,7417,Chateau Labastide Orliac,34
25438,7418,Ma Verite,15
25442,7419,Chateau La Tour Carnet,15
25466,7420,Bovin,306
25472,7421,Panayia,206
25481,7422,Chateau Metairie Neuve,15
25495,7423,Villabella,63
25497,7424,Alto de la Ballena,186
25501,7425,Barboursville Vineyards,11
25506,7426,Brassfield,7
25513,7427,PoÅ¡ip Äara,215
25521,7428,Henry Natter,69
25525,7429,Les Vignerons des Terroirs de la Noelle,69
25527,7430,Pallas,33
25529,7431,Lurra,3
25531,7432,Three Knights,7
25536,7433,Casa Juan,3
25539,7434,Chateau Fleur la Forge,15
25544,7435,Joey Tensley,7
25546,7436,La Spinona,61
25568,7437,Denis Pere et Fils,20
25570,7438,Trio,96
25578,7439,Les Vignobles Foncalieu,57
25582,7440,Pierre-Yves et Olivier Fichet,20
25586,7441,Castell d'Encus,51
25589,7442,Domaine des Deux Roches,20
25592,7443,Surf Swim,7
25628,7444,Nikolaihof,108
25647,7445,Cuneo,1
25665,7446,Solo Contigo,10
25670,7447,Chateau de Virecourt,15
25672,7448,Les Hauts de Lagarde,15
25681,7449,Maurice Ecard,20
25683,7450,Pedro Romero,105
25692,7451,Constantia Glen,181
25719,7452,De Mour,15
25741,7453,La Viarte,40
25742,7454,Livio Felluga,40
25749,7455,Comelli,40
25761,7456,Nacina,7
25765,7457,Ternion,7
25768,7458,Le Berne,26
25772,7459,Mayer am Pfarrplatz,107
25777,7460,Ant Moore,84
25779,7461,Axis Mundi,7
25782,7462,Castello di Uzzano,26
25786,7463,San Quirico,26
25787,7464,Sergio Mottura,18
25789,7465,Three Fox,11
25790,7466,Le Palaie,26
25796,7467,Il Colombaio di Santa Chiara,26
25801,7468,Domaine Billaud-Simon,20
25802,7469,Domaine Christian Moreau Pere et Fils,20
25804,7470,Domaine Nigri,34
25806,7471,Donatella Cinelli Colombini,26
25810,7472,Seven Oxen,7
25822,7473,Beres,62
25824,7474,Remi­rez de Ganuza,3
25825,7475,San Polino,26
25838,7476,Diemersdal,265
25840,7477,2 Up,22
25859,7478,Pahi­ Poboleda,51
25868,7479,Lullaby,17
25871,7480,Patagon,54
25886,7481,Seneca Shore,28
25887,7482,Six Mile Creek,28
25888,7483,Vena Cava,77
25890,7484,Chateau de Beauregard-Ducourt,15
25897,7485,Caves da Montanha,111
25898,7486,Chateau de Tigne,25
25899,7487,Hayes Valley,7
25901,7488,Jean Curial,20
25902,7489,Jean-Marie Chaland,20
25911,7490,Aldo Clerico,61
25914,7491,Monti,61
25917,7492,Rocche dei Manzoni,61
25920,7493,Spicewood,86
25942,7494,Telavi,160
25957,7495,Aster,3
25963,7496,Milziade Antano,18
25965,7497,Law,7
25983,7498,Zenaida Cellars,7
25988,7499,Clau de Nell,69
25993,7500,Domaine Begue-Mathiot,20
26000,7501,Antica,7
26006,7502,Cesari,63
26019,7503,Caves Bonifacio,85
26021,7504,Andrieux & Fils,44
26026,7505,Skalli,44
26035,7506,Chateau la Mothe du Barry,15
26036,7507,Chateau le Sepe,15
26037,7508,Chateau les Berthets,15
26050,7509,Villa Conchi,51
26051,7510,Beso de Vino,3
26055,7511,Lelia,3
26060,7512,Chateau Haut Millet,15
26061,7513,Chateau les Grands  Marechaux,15
26062,7514,Chateau Roustaing,15
26069,7515,Jeriko,7
26077,7516,Tapteil Vineyard,17
26089,7517,Domaine Luquet,20
26117,7518,Schubert,243
26127,7519,TapaNappa,22
26135,7520,El Vinculo,33
26136,7521,Finca El Encinal,3
26141,7522,Lar de Paula,3
26145,7523,Stonier,59
26150,7524,Antichi Vinai 1877,4
26151,7525,Armand de Brignac,19
26162,7526,Cedarville,7
26164,7527,Chateau de Lescours,15
26166,7528,Chateau La Caussade,15
26167,7529,Chateau Noel Les Charmes,15
26168,7530,Chateau Tour Bayard,15
26173,7531,Vatan,3
26200,7532,Domaine Andre Bonhomme,20
26203,7533,Domaine Meo-Camuzet,20
26205,7534,Capichera,4
26210,7535,Dark Earth,7
26212,7536,Domaine des Valanges,20
26218,7537,Romililly,7
26219,7538,Socre,61
26224,7539,Vadio Wines,119
26227,7540,Turasan,308
26233,7541,Caterina,17
26258,7542,Mirabeau,58
26271,7543,Marco Porello,61
26284,7544,Fabre en Provence,58
26287,7545,Mar de Frades,24
26295,7546,Vinas de Garza,77
26307,7547,Tinedo,33
26316,7548,Mas de Monistrol,51
26319,7549,The Grifter,7
26322,7550,Baglio Curatolo Arini 1875,4
26325,7551,Cantine Ermes,4
26327,7552,Chateau Charmail,15
26328,7553,Chateau Latour-Martillac,15
26331,7554,Chateau Pomeys,15
26335,7555,Domaine du Claouset,15
26337,7556,El Lugar,7
26349,7557,Ramseyer,17
26362,7558,Domaine Sylvain Pataille,20
26371,7559,Merriman,17
26377,7560,Man O' War,309
26408,7561,Chateau Lamothe-Bergeron,15
26418,7562,Pizzolato,63
26426,7563,Monte Tondo,63
26431,7564,Schaefer-Frohlich,92
26446,7565,Anomaly,7
26487,7566,Tierra y Mar,7
26492,7567,Western Slope,7
26496,7568,Kendric,7
26500,7569,AronHill,7
26501,7570,Avanzi,70
26512,7571,Chateau Picque Caillou,15
26513,7572,Colombera & Garella,61
26517,7573,Giaconda,59
26532,7574,Mas d'en Gil,51
26544,7575,Chateau Capbern,15
26545,7576,Chateau Carbonnieux,15
26551,7577,Mesa,4
26575,7578,Bethany Vineyard,17
26581,7579,Chateau d'Arveyres,15
26582,7580,Chateau de la Riviere,15
26584,7581,Crissante Alessandria,61
26586,7582,Marco Bonfante,61
26588,7583,Oak Ridge,7
26590,7584,Robert James Wines,7
26627,7585,Mullan Road,17
26631,7586,Stonestreet,7
26640,7587,Domaine Landrat-Guyollot,69
26652,7588,Chateau Les Amoureuses,44
26653,7589,Vignobles Laffourcade,69
26654,7590,Whistler,7
26688,7591,Domaine du Vieux Lazaret,44
26691,7592,Rulo,17
26708,7593,House Family Vineyards,7
26709,7594,Joseph Cellars,7
26714,7595,Saltbird,28
26725,7596,Chateau Peyredoulle,15
26727,7597,Cote Bonneville,17
26729,7598,Domaines Vinet,69
26746,7599,Wine o'Clock,17
26754,7600,Smoke Tree,7
26757,7601,Tement,75
26766,7602,Windemere,7
26768,7603,Grassini,7
26771,7604,Capitain-Gagnerot,20
26776,7605,Brunelli,63
26778,7606,Chateau des Bachelards,25
26780,7607,Sacred Hill,53
26785,7608,Vidal,53
26792,7609,Domaine Coquard Loisson-Fleurot,20
26795,7610,Domaine Gilles Morat,20
26801,7611,Giovanni Manzone,61
26806,7612,Michel et Joana Ecard,20
26808,7613,Pasaeli,219
26810,7614,Portlandia,1
26818,7615,CrossKeys,11
26821,7616,CUTT,7
26823,7617,Canneta,26
26825,7618,Pindar Vineyards,28
26830,7619,Tornesi,26
26841,7620,Camigliano,26
26842,7621,Casa di Terra,26
26854,7622,Devaux,19
26855,7623,Devona,1
26861,7624,Gauthier-Christophe,19
26880,7625,Harry & David,1
26888,7626,Love,33
26923,7627,Salton,302
26931,7628,Royal Muscato,25
26933,7629,Vini­cola Aurora,302
26951,7630,Lang,7
26959,7631,Grandmaster,1
26966,7632,Juno,39
26977,7633,Mas del Perie,34
26992,7634,Tenuta Cocci Grifoni,18
27006,7635,Willow Crest,17
27026,7636,Tenuta Rapitali ,4
27033,7637,Castello di Spessa,40
27038,7638,Chateau Peyros,34
27040,7639,Corte Giacobbe,63
27046,7640,Fossil Point,7
27048,7641,August West,7
27059,7642,Seed,10
27076,7643,Solomon Hills,7
27079,7644,The Six Masters,178
27085,7645,Cave Extreme,9
27096,7646,R.L. Buller & Son,59
27105,7647,Lacheteau,69
27107,7648,Campo Lindo,51
27111,7649,Frog's Leap,7
27116,7650,Taft Street,7
27117,7651,Finca Antigua,33
27119,7652,Calamares,78
27123,7653,The Rule,7
27129,7654,Collina San Ponzio,61
27130,7655,Dalrymple,89
27132,7656,Dr. Heyden,6
27134,7657,Fabrizio Battaglino,61
27142,7658,Domaine Celine et Frederic Gueguen,20
27146,7659,Laberinto,10
27148,7660,Massucco,61
27169,7661,Zemlia,10
27173,7662,Gamba Gnirega,63
27174,7663,Giuseppe Campagnola,63
27179,7664,Periple,17
27181,7665,Quinta do Filoco,0
27191,7666,Saxenburg Estate,30
27195,7667,Domaine Guillemot-Michel,20
27200,7668,Jean Manciat,20
27211,7669,L.A. Cetto,77
27214,7670,Mount Pleasant Winery,312
27216,7671,Toulouse,7
27217,7672,Cucao,12
27223,7673,Fall Creek,86
27226,7674,Truscott,7
27256,7675,Miralta,7
27278,7676,BlackCap,1
27280,7677,Luis Soares Duarte,0
27282,7678,Chacras,10
27285,7679,D'Antiche Terre,21
27286,7680,Domaine de Caseneuve,58
27289,7681,Forrest,37
27293,7682,Trossos del Priorat,51
27295,7683,Vestini Campagnano,21
27296,7684,Vuina,313
27302,7685,Bon Cap,314
27307,7686,Luigi Maffini,21
27327,7687,Crossbarn by Paul Hobbs,7
27338,7688,Petit & Bajan,19
27352,7689,Dierberg,7
27354,7690,Everhart Cellars,7
27356,7691,Gusbourne Estate,162
27357,7692,Hug,7
27364,7693,Camel Valley,162
27370,7694,Red Guitar,3
27374,7695,Mount Baker Vineyards,17
27375,7696,Ombu,10
27381,7697,Domaine Grier,57
27385,7698,Corte Archi,63
27397,7699,WildHaven,17
27418,7700,Yarra Yering,59
27425,7701,Prunotto,61
27434,7702,Chateau la Tonnelle,15
27435,7703,Chateau Landat,15
27448,7704,Mackey Vineyards,17
27457,7705,Saint Laurent,17
27464,7706,Chateau du Rouet,58
27466,7707,Josh Cellars,7
27472,7708,Sables d'Azur,58
27473,7709,Giacomo Vico,61
27474,7710,Navarro Correas,10
27498,7711,Glover Family,37
27500,7712,Hound's Tree,28
27507,7713,Franchetto,63
27515,7714,Attic Cellar,28
27519,7715,Katlav,41
27521,7716,Marques de Arienzo,3
27530,7717,Matheus,170
27535,7718,A to Z,1
27537,7719,Abelis Carthago,3
27548,7720,Aura,3
27551,7721,Eder,108
27552,7722,Nelle,7
27577,7723,Reuling Vineyard,7
27580,7724,Cigar Box,64
27581,7725,Jodar,7
27610,7726,Lolonis,7
27614,7727,Domaine Andre Brunel,44
27618,7728,Mas de Guiot,44
27621,7729,Le Rouge de Saint-Louis,58
27633,7730,Van Asperen,7
27635,7731,Newlan,7
27636,7732,Savannah-Chanelle,7
27673,7733,Glen Erskine,200
27680,7734,Brass Tacks,7
27685,7735,James Oatley,22
27691,7736,SERVE,315
27695,7737,Costers del Siurana,51
27702,7738,Paritua,53
27731,7739,Beaumont des Crayeres,19
27749,7740,Bodegas Silvano Garcia,82
27754,7741,Clearwater Canyon,117
27766,7742,Chateau l'Enclos,15
27767,7743,Chateau Roylland,15
27771,7744,Domaine Bellegarde,34
27792,7745,Chateau Destieux,15
27796,7746,Pearl and Stone,17
27799,7747,Aether Wine Company,7
27801,7748,Chateau Caillou,15
27819,7749,L'Oca Ciuca,26
27820,7750,Maestro Sanguineti,26
27837,7751,Vinterra,235
27839,7752,Basile,26
27841,7753,Alta Cima,65
27845,7754,Campo alla Sughera,26
27852,7755,Shale Oak,7
27853,7756,Shoup,17
27860,7757,Cerridwen,7
27865,7758,Eruption,7
27870,7759,Adegas Gran Vinum,24
27872,7760,Bolney Wine Estate,162
27889,7761,Laurent de Bescombes Singla,57
27890,7762,Loxarel,51
27892,7763,Olabisi,7
27927,7764,Marco Real,3
27933,7765,Quinta do Carneiro,85
27934,7766,R Wines,22
27936,7767,Nelson Family Vineyards,7
27939,7768,Tempus Alba,10
27946,7769,Espiritu de Argentina,10
27956,7770,McIntyre Vineyards,7
27973,7771,Rexford,7
27978,7772,Monte Zovo,63
27986,7773,Lucky Frog,10
27991,7774,Hestan,7
27993,7775,Argot,7
28000,7776,The Naked Grape,7
28003,7777,Fat Barrel,30
28009,7778,MAN Family Wines,43
28013,7779,The Loop,37
28014,7780,Uccelliera,26
28019,7781,Black Cabra,10
28021,7782,Larchago,3
28022,7783,Boyle MacDonald,7
28031,7784,Matua,37
28036,7785,Threesome Cellars,7
28040,7786,Philippe Viallet,25
28042,7787,Poggio il Castellare,26
28059,7788,Chateau Camelot la Chapelle,15
28061,7789,Chateau Feret Lambert,15
28063,7790,Chateau La Croix Lartigue,15
28064,7791,Chateau Queyssard,15
28066,7792,Clos de los Siete,10
28074,7793,Northfield,180
28076,7794,Oriel,37
28083,7795,Rust en Vrede,30
28086,7796,Tamar Ridge,89
28099,7797,Bolsignano,26
28102,7798,Chateau Duhart-Milon,15
28104,7799,Le Potazzine,26
28108,7800,Pian delle Querci,26
28113,7801,Rudeles,3
28127,7802,Longwood,22
28145,7803,Chateau de Beaucastel,44
28152,7804,Chateau Ausone,15
28155,7805,S.R. Tonella,7
28159,7806,Agostino Bosco,61
28163,7807,Cascina Liuzzi,61
28165,7808,Chiara Boschis - E. Pira e Figli,61
28175,7809,Chateau de la Ragotiere,69
28179,7810,HPSepicurean,8
28183,7811,Luigi Pira,61
28190,7812,Cheval des Andes,10
28195,7813,Ayala,19
28205,7814,Matthews Estate,17
28206,7815,Pedestal,17
28237,7816,B. Leighton,17
28244,7817,La Fortuna,26
28253,7818,Chateau Le Crock,15
28262,7819,Val de Los Frailes,3
28268,7820,Clos de l'Hermitage,44
28270,7821,Dornier,30
28279,7822,Vignobles La Coterie,44
28296,7823,Giuseppe Lonardi,63
28336,7824,Rudolf Muller,170
28340,7825,Chateau Renard Mondesir,15
28343,7826,Emmanuel Fellot,13
28347,7827,Balgownie Estate,59
28349,7828,Criss Cross,7
28357,7829,Le Strie,70
28362,7830,Barbi can,70
28363,7831,Turkovich,7
28368,7832,Chateau Grand Pontet,15
28383,7833,Chateau Champ des Treilles,15
28390,7834,Maison Angelvin,58
28391,7835,Viticoltori Alto Adige,40
28392,7836,Tinpot Hut,37
28394,7837,Winzerkeller Andau,27
28400,7838,Abbotts Delaunay,25
28401,7839,Admirable Family Vineyard,7
28406,7840,Belisario,18
28409,7841,Cantarranas,3
28411,7842,Rally Point Wines,7
28418,7843,RiverAerie,17
28437,7844,Pullus,318
28443,7845,Abad,3
28445,7846,Milcampos,3
28457,7847,Hinojosa,10
28461,7848,Barking Sheep,10
28463,7849,Iota Cellars,1
28472,7850,Fields Family,7
28493,7851,Tenuta di Fraternita,26
28494,7852,Tenuta La Gigliola,26
28499,7853,Wines Gone Wild,7
28500,7854,Val di Botte,26
28504,7855,Voila!,17
28507,7856,Monterotondo,26
28510,7857,Pingon,3
28511,7858,Podere Capaccia,26
28513,7859,Selvapiana,26
28514,7860,Sommer,27
28515,7861,Tenuta di Morzano,26
28517,7862,Biokult,67
28518,7863,Bouquet,28
28520,7864,Fattoria Moretto,18
28526,7865,Chateau Fredignac,15
28528,7866,Clinton,28
28554,7867,Bodegas Iranzo,82
28559,7868,La Chiripada,205
28562,7869,Covilalba,51
28563,7870,Castillo de Monseran,3
28568,7871,Chozas Carrascal,82
28577,7872,Domaine Philippe Delesvaux,69
28580,7873,Rio Seco,10
28589,7874,Elk Creek Vineyards,320
28593,7875,Vina Las Perdices,10
28597,7876,Domados,10
28598,7877,Niagara Landing,28
28630,7878,The Crossings,106
28631,7879,Terra Andina,64
28634,7880,Sileni,53
28644,7881,Poeira,0
28648,7882,Vinedos Marchigue,54
28653,7883,The Great Oregon Wine Company,1
28654,7884,Vinihold,78
28658,7885,Las Palmeras,7
28662,7886,Camina,33
28666,7887,Chateau La Gabarre,15
28668,7888,Chateau Vermont,15
28674,7889,Hilanda,82
28681,7890,Rosehall Run,71
28686,7891,Franz Karl Schmitt,6
28703,7892,Chateau Carpe Diem,58
28708,7893,Domaine LeSeurre,28
28714,7894,Forchini,7
28719,7895,Alcardet,33
28726,7896,Deuce,17
28743,7897,Hood Crest,1
28746,7898,Pegaso,3
28751,7899,There Wines,7
28754,7900,Scott Family,7
28758,7901,Alberto Voerzio,61
28759,7902,Grey Wolf Cellars,7
28766,7903,LVE,7
28768,7904,irale,7
28771,7905,Script,17
28776,7906,Cantina Santa Maddalena,40
28785,7907,Scilio,4
28790,7908,I Custodi,4
28795,7909,Lagar da Condesa,24
28805,7910,Pangloss Cellars,7
28823,7911,Daniel Gehrs,7
28831,7912,Chateau Clos Bourbon,15
28832,7913,Chateau de Monbadon,15
28837,7914,Scambia,18
28840,7915,Fosso Corno,18
28844,7916,Magness,7
28845,7917,Maison Givas,15
28848,7918,Masciarelli,18
28849,7919,Obsidian,1
28855,7920,Casa de Vila Verde,139
28859,7921,Don Rodolfo,10
28866,7922,Negro Lorenzo,61
28868,7923,Casa Catelli,18
28870,7924,Huston,79
28873,7925,Laissez Faire,79
28875,7926,Madonna Nera,26
28879,7927,Perazzeta,26
28882,7928,Massi di Mandorlaia,26
28883,7929,Fattoria Montellori,26
28888,7930,Inconceivable,7
28903,7931,Healdsburg Ranches,7
28943,7932,Pike Road,1
28947,7933,Quintana de Cue,3
28948,7934,Quintet,1
28975,7935,Domaine des Corbillieres,69
28978,7936,Lagar de Besada,24
28980,7937,Corkscrew,7
28985,7938,Chateau Haut-Bourcier,15
28987,7939,Chateau la Rose du Pin,15
28989,7940,Chateau Pilet,15
28990,7941,Chateau Tessendey,15
28994,7942,Praxis,7
29001,7943,Brady Cellars,17
29002,7944,Capoverso,26
29050,7945,Lookout Point,17
29067,7946,Bodegas Luis Gurpegui Muga,33
29079,7947,Chateau Paloumey,15
29080,7948,Chateau Peymouton,15
29093,7949,Diwald,68
29109,7950,La Cana,24
29119,7951,G&M; Machmer,6
29126,7952,Olivero,61
29127,7953,Pelassa,61
29138,7954,Feliz Noche,7
29142,7955,Chateau de Maligny,20
29152,7956,Southard,17
29169,7957,StoneCap,17
29178,7958,Hartley-Ostini,7
29189,7959,Privitera,4
29190,7960,Sanpaolo,21
29192,7961,Twin Arches,7
29214,7962,Clunia,3
29218,7963,Breggo,7
29242,7964,Mas La Mola,51
29261,7965,Fratelli Alessandria,61
29281,7966,Ansgar Clusserath,8
29284,7967,Budimir,321
29291,7968,Domaine Adele Rouze,69
29293,7969,Melini,26
29298,7970,Yazgan,308
29299,7971,White Oak,7
